Airlines,Text,Output
@AmericanAir,b'Hey @AmericanAir stop sending me emails when I don\xe2\x80\x99t complete a flight... 99% of the time you\xe2\x80\x99re way too overpriced\xe2\x80\xa6 https://t.co/WeflwMz98q',-1
@AmericanAir,b'@laurirose @AmericanAir Thx Lauri.  I despise @AmericanAir due to having the WORST customer service.  And I now hav\xe2\x80\xa6 https://t.co/c4VvjUp4EG',-1
@AmericanAir,"b'Call it dedication, but our @AmericanAir pilot just explained that although a \xe2\x80\x9cnuisance\xe2\x80\x9d indicator light appeared f\xe2\x80\xa6 https://t.co/wLiN9Y9jhb'",-1
@AmericanAir,b'You should be embarrassed by your customer service @AmericanAir. I am in tears. One of your agents really messed us\xe2\x80\xa6 https://t.co/jx2QPpdBsp',-1
@AmericanAir,b'@AmericanAir update: 10:15 passed. No one had boarded. Not one person was surprised. Time pushed back and you\xe2\x80\x99re bo\xe2\x80\xa6 https://t.co/J5Htzdfbkr',-1
@AmericanAir,b'Never flying @AmericanAir again omg',-1
@AmericanAir,b'@AmericanAir You have the worst service and no one accepts any responsibility...not that you actually care though',-1
@AmericanAir,"b""RT @AmericanAir: G'day mates! We received final approval to form a joint business with @Qantas. Thank you @SecElaineChao and @USDOT! https:\xe2\x80\xa6""",1
@AmericanAir,b'RT @EdCowsar: Delta Airlines reservation line if you need to change your itinerary right now is quoted as...\n\n                          ...\xe2\x80\xa6',-1
@AmericanAir,b'@AmericanAir Your customer service is piss poor. Have us sit on the tarmac for over 2.5 hours after being delayed a\xe2\x80\xa6 https://t.co/d1xfXyRqjo',-1
@AmericanAir,b'Thank you @AmericanAir for bringing my luggage home on my birthday!! \xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb0 #bestbirthdayeva #curlyhairprobz\xe2\x80\xa6 https://t.co/tTjC2O75OG',1
@AmericanAir,b'@AmericanAir \xe2\x80\x9cHere\xe2\x80\x99s your peanuts for your 13 hour flight sir.\xe2\x80\x9d',-1
@AmericanAir,b'when @Delta cancels your 6am flight and provides no explanation as to why and has a TWENTY TWO HOUR WAIT TIME to sp\xe2\x80\xa6 https://t.co/G4oCcwG1uV',-1
@AmericanAir,b'@AmericanAir worst customer service ever strand customers lose their bags and then blame the customer...nice business model',-1
@AmericanAir,"b""RT @ash_erika: @Anneaanne11 @MsAshleyDevonna @tisharowemd @AmericanAir So? You dress how you want, for whatever you want. That doesn't mean\xe2\x80\xa6""",-1
@AmericanAir,"b'This happened to me about a month ago, thanks @AmericanAir https://t.co/DNV1OcI8c9'",1
@AmericanAir,"b'RT @YanaKiyana: I never thought I would be saying this but, @AmericanAir has officially destroyed my traveling experience history. Delayed/\xe2\x80\xa6'",-1
@AmericanAir,b'@AmericanAir your customer service is awful.  Spent 45 minutes on the phone Wednesday cancelling flights booked on\xe2\x80\xa6 https://t.co/fpKr31hVzN',-1
@AmericanAir,b'We love being grounded on an @AmericanAir plane for 4.5 hours bc they didn\xe2\x80\x99t replace the oxygen tank before boardin\xe2\x80\xa6 https://t.co/naWKX93Enw',-1
@AmericanAir,b'Well played @AmericanAir. (cc: @RyanSchulteis) https://t.co/78TDrKxx85',-1
@AmericanAir,"b'@AmericanAir I bet when your CEO flies, there is a person who jumps through hoops to ensure the flight leaves on ti\xe2\x80\xa6 https://t.co/Dxyba7ju8q'",-1
@AmericanAir,b'@KimWedl @AmericanAir Ugh!! No notice either?! \xf0\x9f\x91\x8e\xf0\x9f\x8f\xbc',-1
@AmericanAir,"b'I never thought I would be saying this but, @AmericanAir has officially destroyed my traveling experience history.\xe2\x80\xa6 https://t.co/TqRNFTPSJl'",-1
@AmericanAir,b'@NoadItAll @AmericanAir Uh oh. Now you\xe2\x80\x99re going to get upcharged for the \xe2\x80\x9cluxury sauna.\xe2\x80\x9d',-1
@AmericanAir,b'@AmericanAir update: you updated departure to 10:15. That\xe2\x80\x99s in 5 minutes and no one has boarded. We found a gate ag\xe2\x80\xa6 https://t.co/dOOaY9KCbT',-1
@AmericanAir,b'Please send help @AmericanAir flight 1937 is stuck at Charlotte https://t.co/X4kMRk8Pxb',-1
@AmericanAir,b'@AmericanAir First you tell me I can\xe2\x80\x99t get on my flight. Then you let a family of 5 on the plane after me. Then my\xe2\x80\xa6 https://t.co/1G9FZLwx1Z',-1
@AmericanAir,b'@AmericanAir Told wrong gate # at DFW. Flight 2863 to ICT leaves at 10:28 pm. App sends msg of gate chg at 10:05. M\xe2\x80\xa6 https://t.co/NxtJ9p67M4',-1
@AmericanAir,b'@hb_lead @AmericanAir Current situation in Vegas \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',-1
@AmericanAir,b'@AmericanAir update: you updated the departure time to 10:05 at 10:06. No one boarded. This happened the last 3 wee\xe2\x80\xa6 https://t.co/qAyxtySFqx',-1
@AmericanAir,"b'Absolute worst experience with @AmericanAir  tonight, delayed our flight 4-5 times , then we had no pilot, then the\xe2\x80\xa6 https://t.co/0OHHdk2759'",-1
@AmericanAir,b'i\xe2\x80\x99ve never hated an airline so much! @AmericanAir how are you going to let 200 people sit in a plane for 3 hours li\xe2\x80\xa6 https://t.co/uRYrgVGBEi',-1
@AmericanAir,b'Yesterday\xe2\x80\x99s ORD &gt; LAX flight was 6 hours late. Return tonight is now 3 hours late and might not have a crew.\xe2\x80\xa6 https://t.co/98Blrbek59',-1
@AmericanAir,b'@AmericanAir How are you going to ignore the fact that your employees are extremely rude to your customers?!',-1
@AmericanAir,b'@AmericanAir what a disaster your customer service is in CLT. Absolute disaster.',-1
@AmericanAir,"b'RT @AmericanAir: Who do YOU Stand Up for? This July, donate to add your loved one\xe2\x80\x99s name to our official @SU2C plane. Learn more at https:/\xe2\x80\xa6'",-1
@AmericanAir,b'@AmericanAir Yea. Plus my bag is delayed even though I asked your agent in Dallas if it would be on my flight and h\xe2\x80\xa6 https://t.co/0wNhTLElDM',-1
@AmericanAir,"b""Ended up in @AmericanAir international First class seat. The seat is fantastic but being #blind, I can't adjust the\xe2\x80\xa6 https://t.co/9Ttar755st""",-1
@AmericanAir,b'@AmericanAir I did not pay for basic economy',-1
@AmericanAir,b'@AmericanAir My flight was canceled. I\xe2\x80\x99m going from Charlotte to Mobile \xf0\x9f\x99\x82 but my flight from Charlotte to Wilmingto\xe2\x80\xa6 https://t.co/t8BtCysRXF',-1
@AmericanAir,"b'Huge thanks to @AmericanAir for delaying, cancelling, then reassigning our flight. Expecting us to wait over 12hrs\xe2\x80\xa6 https://t.co/0d9TolMnIE'",-1
@AmericanAir,b'@AmericanAir This seems like a problem for 50 years ago. I hope you can fix this situation.\n\nIf climate change is n\xe2\x80\xa6 https://t.co/SfCVJQPfW1',-1
@AmericanAir,b'@AmericanAir update: we had a gate agent. She disappeared. Whole plane of people is at the new gate with zero updat\xe2\x80\xa6 https://t.co/mjso0lgmCx',-1
@AmericanAir,"b""US government's nod to @AmericanAir and @Qantas forming a joint venture \nhttps://t.co/RpblmHj4ir""",-1
@AmericanAir,b'@AmericanAir are you going to release our bags at CLT or what???? Figure the stuff out already.',-1
@AmericanAir,b'I\xe2\x80\x99ve been delayed or abandoned by @AmericanAir more times than not but they are the only ones that has flights from\xe2\x80\xa6 https://t.co/kLezb5quc0',-1
@AmericanAir,b'@AmericanAir Wanna pay for my rental car? Because your assertion is not looking too likely...',-1
@AmericanAir,b'@AmericanAir Already too tired',-1
@AmericanAir,"b""RT @AmericanAir: G'day mates! We received final approval to form a joint business with @Qantas. Thank you @SecElaineChao and @USDOT! https:\xe2\x80\xa6""",1
@AmericanAir,b'@AmericanAir @Qantas @SecElaineChao @USDOT Maybe your service will be less atrocious.',-1
@AmericanAir,"b""RT @AmericanAir: From takeoff to kickoff, we've got you covered with these college football routes! \xf0\x9f\x8f\x88\xe2\x9c\x88\xef\xb8\x8f\nhttps://t.co/00O5hRbH4Z\n\n#College #\xe2\x80\xa6""",-1
@AmericanAir,"b'@AmericanAir Also, I called your incredibly unhelpful customer service team who told me to wait in line to find out\xe2\x80\xa6 https://t.co/h465yElyFR'",-1
@AmericanAir,"b""@AmericanAir Thanks. Hopefully they'll be here soon.""",1
@AmericanAir,b'RT @DonyeaEm: Hey @AmericanAir It\xe2\x80\x99s been 2.5 hours since my plane was suppose to leave and we\xe2\x80\x99ve already boarded and deboarded. What\xe2\x80\x99s goin\xe2\x80\xa6',-1
@AmericanAir,b'hahahahahahahahahahahahhaa @AmericanAir fucked up this flight so badly I\xe2\x80\x99ve been on this plane for over 6 hours for\xe2\x80\xa6 https://t.co/yZomfqndwl',-1
@AmericanAir,b'Delta Airlines reservation line if you need to change your itinerary right now is quoted as...\xe2\x80\xa6 https://t.co/YfULzioSUs',-1
@AmericanAir,b'@AmericanAir update: we found a gate agent. Still no pilots. Board says 9:55 departure. It is 9:57. Never any updat\xe2\x80\xa6 https://t.co/KQjNY1mS55',-1
@AmericanAir,"b'This has been a miserable experience flying with @AmericanAir , but at this point I\xe2\x80\x99d pay extra if they would just\xe2\x80\xa6 https://t.co/QBxRCJrCPK'",-1
@AmericanAir,b'@AmericanAir that was the most incompetent customer service i\xe2\x80\x99ve had to experience in a while. wasted my entire fuc\xe2\x80\xa6 https://t.co/NMsYzNKHw3',-1
@AmericanAir,"b'RT @DestinyHulgan: I have made a lot of bad decisions in my life, but I would have to say deciding to fly @AmericanAir was the worst one.'",-1
@AmericanAir,b'@AmericanAir if I\xe2\x80\x99m delayed on 9 out of 10 flights... is it just me? Or is this representative of the whole airline\xe2\x80\xa6 https://t.co/MfeHIsPK9U',-1
@AmericanAir,b'@reviewjournal @AmericanAir @CES Air drops of gamblers on the casino roofs?',-1
@AmericanAir,"b'RT @bbottini: It\'s always fun when your @AmericanAir red eye flight is delayed (maybe cancelled?) because the plane is being ""pulled out of\xe2\x80\xa6'",-1
@AmericanAir,b'@AmericanAir we really really gotta talk. \n\nFinally made it home but....no luggage.  After being told it was on the plane.  \n\xf0\x9f\xa4\xac\xf0\x9f\xa4\xac\xf0\x9f\xa4\xac',-1
@AmericanAir,b'@AmericanAir update: we found a plane. Now everyone arrived at the new gate and there is no gate agent or pilot. Fl\xe2\x80\xa6 https://t.co/rVOJSM5mr9',-1
@AmericanAir,"b'Hey @AmericanAir! Thanks for losing my bag. Super thrilled to have no clothes (or toothbrush, etc) for an event tom\xe2\x80\xa6 https://t.co/BLT9abjpjG'",1
@AmericanAir,b'PLAY ME IN TRICK @AmericanAir',-1
@AmericanAir,"b""@Factsaresafe @katrina_PC @AmericanAir Really? That's pretty cool!""",-1
@AmericanAir,"b'RT @AmericanAir: Sound on \xf0\x9f\x94\x88, tissues out \xf0\x9f\xa4\xa7.\n \nMembers of the St. Anthony on the Lake choir surprised #AATeam Capt. Brian Lenzen by singing\xe2\x80\xa6'",-1
@AmericanAir,b'@flightradar24 @AmericanAir You\xe2\x80\x99re awesome!  Thank you.',1
@AmericanAir,b'@katrina_PC @jasona_longo @NAChristakis @AmericanAir @Delta American airline canceled our 10 am flight in Philly an\xe2\x80\xa6 https://t.co/4YhEB5K97U',-1
@AmericanAir,"b'@AmericanAir Stuck in the airport in CLT  4 hours past my departure time. Plane initially delayed for maintenance,\xe2\x80\xa6 https://t.co/N7kot15b1R'",-1
@AmericanAir,"b'@mfestrada74 @AmericanAir Don\xe2\x80\x99t hold your breath waiting for a good outcome Michael! Welcome home, hope you had a great trip.'",-1
@AmericanAir,b'RT @reviewjournal: .@AmericanAir is again adding direct flights from Tokyo to Las Vegas for @CES \nhttps://t.co/Rmkf0wzyqf',-1
@AmericanAir,b'RT @Cubs: \xe2\x9c\x94\xef\xb8\x8f Meet Ryne Sandberg.\n\xe2\x9c\x94\xef\xb8\x8f Tour the Friendly Confines.\n\xe2\x9c\x94\xef\xb8\x8f Play catch on Wrigley Field.\nThanks to @AmericanAir! https://t.co/HFedej\xe2\x80\xa6',-1
@AmericanAir,b'@AmericanAir Totally get it...until 8 people were booted.',-1
@AmericanAir,b'@reviewjournal @AmericanAir @CES Madd folks will be here',-1
@AmericanAir,b'RT @reviewjournal: .@AmericanAir is again adding direct flights from Tokyo to Las Vegas for @CES \nhttps://t.co/Rmkf0wzyqf',-1
@AmericanAir,b'@ExtremePyroWV @DFWAirport @AmericanAir I know other pilots call it a \xe2\x80\x9cvintage aircraft\xe2\x80\x9d but as a passenger I don\xe2\x80\x99t\xe2\x80\xa6 https://t.co/T4nV06AmyE',-1
@AmericanAir,"b'@MichaelOrland @AmericanAir ps. If you care to I strongly recommend calling, asking for a supervisor at customer se\xe2\x80\xa6 https://t.co/SfQkWkuEZV'",-1
@AmericanAir,b'@AmericanAir I get denied access to my 7:30 flight BC customs made me late. Family of 5 was allowed on after me. Th\xe2\x80\xa6 https://t.co/rXmTUPDea4',-1
@AmericanAir,b'.@AmericanAir is again adding direct flights from Tokyo to Las Vegas for @CES \nhttps://t.co/Rmkf0wzyqf',-1
@AmericanAir,b'RT @AmericanAir: Visit historic Irish landmarks.',-1
@AmericanAir,b'@MichaelOrland @AmericanAir UnFortunately I\xe2\x80\x99m hooked in with American Airlines through my MasterCard which I\xe2\x80\x99m comm\xe2\x80\xa6 https://t.co/yHkjW9kghl',-1
@AmericanAir,b'RT @Cubs: \xe2\x9c\x94\xef\xb8\x8f Meet Ryne Sandberg.\n\xe2\x9c\x94\xef\xb8\x8f Tour the Friendly Confines.\n\xe2\x9c\x94\xef\xb8\x8f Play catch on Wrigley Field.\nThanks to @AmericanAir! https://t.co/HFedej\xe2\x80\xa6',-1
@AmericanAir,b'@SouthwestAir @Delta @AmericanAir  if I purchase gift cards for you all would I be able to use more than 3 at a tim\xe2\x80\xa6 https://t.co/uTDVFOzxZY',-1
@AmericanAir,b'@katrina_PC @AmericanAir Teach them young that private property is for the oppressor class. \n\n#sarcasm',-1
@AmericanAir,b'@AmericanAir Still sitting here. Been on the plane for over 2 hrs. Everyone is getting frustrated. No drink or food service...what the fuck?',-1
@AmericanAir,b'RT @katrina_PC: @AmericanAir How? We were told that gate agents aren\xe2\x80\x99t able to accept credit cards over the phone.',-1
@AmericanAir,b'@the24elite @dcarr2318 @united @AmericanAir Cut off @AmericanAir first!',-1
@AmericanAir,b'@AmericanAir All I\xe2\x80\x99m saying is I guarantee people would be MUCH happier if we got to leave 30-40 minutes earlier th\xe2\x80\xa6 https://t.co/WkoNqasn19',-1
@AmericanAir,"b""I had actually forgotten how horrible flying with @AmericanAir is. +3h delay, and now we're parked on the tarmac be\xe2\x80\xa6 https://t.co/z1Ex93WmSh""",-1
@AmericanAir,"b'It\'s always fun when your @AmericanAir red eye flight is delayed (maybe cancelled?) because the plane is being ""pul\xe2\x80\xa6 https://t.co/aVIr4xhgWx'",-1
@AmericanAir,b'RT @MichaelOrland: @AmericanAir Wrong answer @AmericanAir when you already pay for upgraded seats and for luggage.  I only pray the return\xe2\x80\xa6',-1
@AmericanAir,b'@FlyingHighRyan @AmericanAir I\xe2\x80\x99m guessing they will cancel the flight and give no explanation.',-1
@AmericanAir,b'@AmericanAir but you lost my bag and failed to deliver it as promised by midnight. Sad. Very sad.',-1
@AmericanAir,"b""RT @AmericanAir: @bjohns_22 We're so happy you enjoyed it, Brandon.""",-1
@AmericanAir,"b'RT @katrina_PC: My 16 and 13 yr old sons, traveling alone and without credit cards, are returning from camp tomorrow but @AmericanAir doesn\xe2\x80\xa6'",-1
@AmericanAir,"b""@IAmJericho @Delta Start using @AmericanAir @IAmJericho I've never had a bad time with AA.""",-1
@AmericanAir,"b'@dinascott @AmericanAir The FA sat down on the floor in the aisle next to me, because she couldn\xe2\x80\x99t make it to her seat!!!'",-1
@AmericanAir,"b'RT @EmilyManleyTV: After traveling from @EDI_Airport \xe2\x9e\xa1\xef\xb8\x8f @PHLAirport \xe2\x9e\xa1\xef\xb8\x8f @flystl, I was bragging about no delays the entire trip. Once on the\xe2\x80\xa6'",-1
@AmericanAir,b'@AmericanAir switching back to Delta.  Two weeks in a row getting stuck because of delays and cancellations. Unbelievable',-1
@AmericanAir,b'@AmericanAir How can you have a plane sitting on the ramp for hours and only realize you\xe2\x80\x99re going to take it out of\xe2\x80\xa6 https://t.co/oakWp3Zl71',-1
@AmericanAir,b'@AmericanAir just when I thought I would have my first delay-free day in months of traveling every week... you boar\xe2\x80\xa6 https://t.co/vZ5uyWUn39',-1
@AmericanAir,b'@AmericanAir A day later and absolutely no response.  You guys are the worst airlines and shit customer service. https://t.co/5UedoosWDi',-1
@AmericanAir,b'@AmericanAir Not even my complaint.... at 10:45 I looked at the radar and said we won\xe2\x80\x99t depart until AT LEAST 12:40\xe2\x80\xa6 https://t.co/NX4cpAFVZP',-1
@AmericanAir,"b""@AmericanAir Sorry but I doubt it. The plain that's gonna pick those passengers just landed there w/ flight 1345. S\xe2\x80\xa6 https://t.co/oSHd6kPpKq""",-1
@AmericanAir,b'@katrina_PC @AmericanAir Do they have cellphones with Digital Wallets? Some ATMs can even use cellphones in place o\xe2\x80\xa6 https://t.co/zXPovk8Kvg',-1
@AmericanAir,b'@DFWAirport your luggage people are the slowest out of any airport I travel. What are your metrics?  Bags delivered\xe2\x80\xa6 https://t.co/r6QF3Omhtj',-1
@AmericanAir,b'@katrina_PC @NancyAFrench @NAChristakis @AmericanAir I go pick up my kid at the end of the summer so I don\xe2\x80\x99t have t\xe2\x80\xa6 https://t.co/yZZ4w3XUr5',-1
@AmericanAir,"b""RT @AmericanAir: G'day mates! We received final approval to form a joint business with @Qantas. Thank you @SecElaineChao and @USDOT! https:\xe2\x80\xa6""",1
@AmericanAir,b'@AmericanAir has the worst customer service. Nowhere online does it list their fees to change flights and I was und\xe2\x80\xa6 https://t.co/MXnrR9rqdy',-1
